"subjectid","activity"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"STANDING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"SITTING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"LAYING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_DOWNSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
8,"WALKING_UPSTAIRS"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"STANDING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"SITTING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"LAYING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_DOWNSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
11,"WALKING_UPSTAIRS"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"STANDING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"SITTING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"LAYING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_DOWNSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
14,"WALKING_UPSTAIRS"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"STANDING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"SITTING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"LAYING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_DOWNSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
15,"WALKING_UPSTAIRS"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
